Date,Hour,Charging power,Price,Energy Purchase from grid,Cost of energy supply from grid at DT,Cost of energy supply on route,EVs slow charging,EVs fast charging 50kW,EVs fast charging 150kW,EVs fast charging 350kW,EVs route charging,Slow Charging Hourly,Fast Charging Hourly 50kW,Fast Charging Hourly 150kW,Fast Charging Hourly 350kW,Route Charging Hourly
205,0,299.71136714444424,0.2469768,310.9039078261869,87.0769716114534,0.0,19.0,0.0,0.0,0.0,0.0,299.71136714444407,0.0,0.0,0.0,0.0
205,1,347.95172393099335,0.2498688,360.9457717126487,102.13639188660218,0.0,21.0,0.0,0.0,0.0,0.0,347.95172393099335,0.0,0.0,0.0,0.0
205,2,186.2954249333747,0.25206672,193.25251549105263,55.109185974332675,0.0,14.0,0.0,0.0,0.0,0.0,186.29542493337473,0.0,0.0,0.0,0.0
205,3,209.15839480559544,0.25137264,216.96928921742267,61.72182650260376,0.0,13.0,0.0,0.0,0.0,0.0,209.15839480559544,0.0,0.0,0.0,0.0
205,4,224.8880271688471,0.26247792,233.28633523739327,68.95428973389141,0.0,12.0,0.0,0.0,0.0,0.0,224.8880271688471,0.0,0.0,0.0,0.0
205,5,175.82719311926022,0.30851856,182.3933538581538,62.308954898592944,0.0,12.0,0.0,0.0,0.0,0.0,175.82719311926022,0.0,0.0,0.0,0.0
205,6,0.0,0.36566448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,7,0.0,0.3915768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,8,0.0,0.3343151999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,9,0.0,0.36797808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,10,0.0,0.33165456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,11,0.0,0.31742592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,12,0.0,0.312336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,13,0.0,0.30782448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,14,0.0,0.31268304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,15,0.0,0.32887824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,16,0.0,0.358608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,17,0.0,0.3811656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,18,0.0,0.38313216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,19,0.0,0.35212992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,20,0.0,0.3348936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,21,55.056943673196024,0.3111792,57.11301210912451,19.6628221185197,0.0,7.0,0.0,0.0,0.0,0.0,55.05694367319602,0.0,0.0,0.0,0.0
205,22,378.02831299408666,0.27196368,392.1455528984302,119.62936546282978,0.0,13.0,0.0,0.0,0.0,0.0,378.02831299408666,0.0,0.0,0.0,0.0
205,23,174.41763555591106,0.3060892799999999,180.9311572156754,61.369908945551735,0.0,12.0,0.0,0.0,0.0,0.0,174.41763555591098,0.0,0.0,0.0,0.0
206,0,198.18317076333688,0.28885296,205.58420203665654,66.1884423749396,0.0,11.0,0.0,0.0,0.0,0.0,198.1831707633368,0.0,0.0,0.0,0.0
206,1,312.30482084193744,0.27659088,323.9676564750389,100.32982862529249,0.0,14.0,0.0,0.0,0.0,0.0,312.30482084193744,0.0,0.0,0.0,0.0
206,2,255.32443236207172,0.254496,264.85936967019893,76.17249527967053,0.0,10.0,0.0,0.0,0.0,0.0,255.32443236207172,0.0,0.0,0.0,0.0
206,3,395.02860983712685,0.24824928,409.7807155986793,115.29150929157316,0.0,13.0,0.0,0.0,0.0,0.0,395.02860983712685,0.0,0.0,0.0,0.0
206,4,287.55310976460504,0.25831344,298.2916076396317,86.92618350539539,0.0,10.0,0.0,0.0,0.0,0.0,287.5531097646044,0.0,0.0,0.0,0.0
206,5,182.21591089614617,0.30620496,189.0206544565832,64.13564559956478,0.0,10.0,0.0,0.0,0.0,0.0,182.2159108961462,0.0,0.0,0.0,0.0
206,6,0.0,0.33847968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,7,218.87197686917563,0.32991936,227.04561915889593,82.42195535786614,0.0,7.0,0.0,0.0,0.0,0.0,218.87197686917563,0.0,0.0,0.0,0.0
206,8,143.0369183132571,0.33281136,148.37854596810902,54.293395550013294,0.0,7.0,0.0,0.0,0.0,0.0,143.0369183132571,0.0,0.0,0.0,0.0
206,9,234.77100203845313,0.3158064,243.53838385731657,84.97210077347445,0.0,8.0,0.0,0.0,0.0,0.0,234.77100203845313,0.0,0.0,0.0,0.0
206,10,124.4789087266904,0.3100224,129.12749867913942,44.30653725278316,0.0,4.0,0.0,0.0,0.0,0.0,124.4789087266904,0.0,0.0,0.0,0.0
206,11,0.0,0.29070384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,12,0.0,0.28815888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,13,0.0,0.2804083199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,14,0.0,0.28075536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,15,0.0,0.28584528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,16,0.0,0.29625648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,17,0.0,0.3043540799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,18,0.0,0.34380096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,19,123.94120834008703,0.32864688,128.56971819511102,46.509694419560645,0.0,10.0,0.0,0.0,0.0,0.0,123.94120834008703,0.0,0.0,0.0,0.0
206,20,135.76546463486272,0.32297856,140.83554422703605,50.148517785179315,0.0,7.0,0.0,0.0,0.0,0.0,135.76546463486272,0.0,0.0,0.0,0.0
206,21,131.8789284876203,0.31372416,136.80386772574724,47.44688650873339,0.0,8.0,0.0,0.0,0.0,0.0,131.8789284876203,0.0,0.0,0.0,0.0
206,22,351.330917316497,0.28896864,364.4511590420093,117.37828913908365,0.0,13.0,0.0,0.0,0.0,0.0,351.3309173164962,0.0,0.0,0.0,0.0
206,23,350.47810852207795,0.29995824,363.5665026162635,121.08881948432813,0.0,14.0,0.0,0.0,0.0,0.0,350.4781085220773,0.0,0.0,0.0,0.0
207,0,156.4481139889009,0.2892,162.29057467728308,52.30625221848834,0.0,9.0,0.0,0.0,0.0,0.0,156.4481139889009,0.0,0.0,0.0,0.0
207,1,332.6436857787866,0.28896864,345.0660640858783,111.13495797029168,0.0,14.0,0.0,0.0,0.0,0.0,332.6436857787866,0.0,0.0,0.0,0.0
207,2,362.4654895705106,0.28839024,376.00154519762515,120.8808270059554,0.0,13.0,0.0,0.0,0.0,0.0,362.4654895705106,0.0,0.0,0.0,0.0
207,3,305.71572405745246,0.28966272,317.1324938355317,102.35854631073943,0.0,12.0,0.0,0.0,0.0,0.0,305.71572405745246,0.0,0.0,0.0,0.0
207,4,227.40790665042312,0.306552,235.9003181020987,80.12401484401403,0.0,9.0,0.0,0.0,0.0,0.0,227.40790665042314,0.0,0.0,0.0,0.0
207,5,199.15883594437966,0.33419952,206.59630284686688,75.88272286942886,0.0,11.0,0.0,0.0,0.0,0.0,199.15883594437966,0.0,0.0,0.0,0.0
207,6,0.0,0.35502192,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,7,0.0,0.36520176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,8,0.0,0.3609216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,9,0.0,0.3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,10,0.0,0.3539808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,11,0.0,0.3447264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,12,0.0,0.3435696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,13,0.0,0.3418344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,14,0.0,0.34495776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,15,0.0,0.3580296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,16,0.0,0.38047152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,17,0.0,0.38452032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,18,0.0,0.3787363199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,19,18.385766326698068,0.36184704,19.072371708193018,7.532576751930576,0.0,2.0,0.0,0.0,0.0,0.0,18.385766326698068,0.0,0.0,0.0,0.0
207,20,148.3207357428667,0.35849232,153.85968438056713,60.25027076105404,0.0,6.0,0.0,0.0,0.0,0.0,148.3207357428667,0.0,0.0,0.0,0.0
207,21,0.0,0.37225824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,22,424.3081144585045,0.3418344,440.1536457038429,165.02874305978293,0.0,16.0,0.0,0.0,0.0,0.0,424.3081144585043,0.0,0.0,0.0,0.0
207,23,159.74060053673858,0.35212992,165.70601715429316,63.83491573186697,0.0,13.0,0.0,0.0,0.0,0.0,159.7406005367384,0.0,0.0,0.0,0.0
208,0,352.2589321868809,0.34576752,365.41383006937855,138.44343157208687,0.0,14.0,0.0,0.0,0.0,0.0,352.2589321868809,0.0,0.0,0.0,0.0
208,1,311.7487881770499,0.34044624,323.39085910482356,120.8014394689766,0.0,12.0,0.0,0.0,0.0,0.0,311.7487881770499,0.0,0.0,0.0,0.0
208,2,376.8164995929294,0.338364,390.8884850549061,145.2010002124356,0.0,14.0,0.0,0.0,0.0,0.0,376.8164995929294,0.0,0.0,0.0,0.0
208,3,284.9320535975104,0.33998352,295.5726697069611,110.2732920300704,0.0,13.0,0.0,0.0,0.0,0.0,284.93205359751045,0.0,0.0,0.0,0.0
208,4,350.48958515087884,0.35247696,363.5784078328619,140.1874572138351,0.0,14.0,0.0,0.0,0.0,0.0,350.48958515087884,0.0,0.0,0.0,0.0
208,5,0.0,0.3760756799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,6,0.0,0.39886464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,7,0.0,0.3922708799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,8,0.0,0.39238656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,9,0.0,0.39643536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,10,0.0,0.3922708799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,11,0.0,0.39284928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,12,0.0,0.38255376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,13,0.0,0.37977744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,14,0.0,0.39030432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,15,0.0,0.39597264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,16,0.0,0.41020128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,17,0.0,0.41656368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,18,0.0,0.42500832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,19,0.0,0.4204968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,20,0.0,0.40973856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,21,0.0,0.3956256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,22,0.0,0.3760756799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,23,13.124673203530307,0.37410912,13.614806227728534,5.544073262963857,0.0,1.0,0.0,0.0,0.0,0.0,13.124673203530307,0.0,0.0,0.0,0.0
209,0,596.7313954019533,0.35548464,619.0159703339766,240.540097986479,0.0,16.0,0.0,0.0,0.0,0.0,596.7313954019533,0.0,0.0,0.0,0.0
209,1,596.7313954019536,0.34865952,619.0159703339767,236.31523970703316,0.0,21.0,0.0,0.0,0.0,0.0,596.7313954019536,0.0,0.0,0.0,0.0
209,2,460.5137488824899,0.34842816,477.7113577619191,182.2603353380067,0.0,14.0,0.0,0.0,0.0,0.0,460.5137488824899,0.0,0.0,0.0,0.0
209,3,587.1633149386679,0.35617872,609.0905756625186,237.10599965796845,0.0,19.0,0.0,0.0,0.0,0.0,587.1633149386679,0.0,0.0,0.0,0.0
209,4,0.0,0.38556144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,5,57.67034642457084,0.3944688,59.824010813870174,25.578880514873493,0.0,2.0,0.0,0.0,0.0,0.0,57.67034642457084,0.0,0.0,0.0,0.0
209,6,25.260563277169815,0.4059211199999999,26.20390381449151,11.504067201010333,0.0,1.0,0.0,0.0,0.0,0.0,25.260563277169815,0.0,0.0,0.0,0.0
209,7,0.0,0.41841456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,8,0.0,0.42084384,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,9,0.0,0.41205216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,10,0.0,0.40962288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,11,0.0,0.40904448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,12,0.0,0.40407024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,13,0.0,0.39655104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,14,0.0,0.39238656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,15,0.0,0.39377472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,16,0.0,0.4030291199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,17,0.0,0.4129776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,18,0.0,0.40754064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,19,0.0,0.39689808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,20,0.0,0.39088272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,21,0.0,0.36508608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,22,218.88404093164513,0.32841552,227.05813374651984,82.08503929160268,0.0,5.0,0.0,0.0,0.0,0.0,218.88404093164502,0.0,0.0,0.0,0.0
209,23,253.49409950668183,0.21990768,262.96068413556213,66.53107262435138,0.0,7.0,0.0,0.0,0.0,0.0,253.49409950668178,0.0,0.0,0.0,0.0
210,0,397.187545275009,0.18589776,412.02027518154455,90.23151733934182,0.0,10.0,0.0,0.0,0.0,0.0,397.18754527500886,0.0,0.0,0.0,0.0
210,1,391.44347654901134,0.05830272,406.06169766494946,37.115143654394025,0.0,11.0,0.0,0.0,0.0,0.0,391.4434765490112,0.0,0.0,0.0,0.0
210,2,313.08200961053467,0.02649072,324.7738688905961,19.353508684376223,0.0,11.0,0.0,0.0,0.0,0.0,313.08200961053467,0.0,0.0,0.0,0.0
210,3,555.7596193406905,0.011568,576.5141279467744,25.751733067126516,0.0,15.0,0.0,0.0,0.0,0.0,555.7596193406904,0.0,0.0,0.0,0.0
210,4,453.9131490063762,0.00890736,470.8642624547471,19.779764584071042,0.0,14.0,0.0,0.0,0.0,0.0,453.91314900637565,0.0,0.0,0.0,0.0
210,5,302.95049749264047,0.06952368,314.2640015483823,32.250928330420685,0.0,11.0,0.0,0.0,0.0,0.0,302.95049749264047,0.0,0.0,0.0,0.0
210,6,133.0145535672367,0.1735199999999999,137.981902040702,28.50982059964983,0.0,10.0,0.0,0.0,0.0,0.0,133.0145535672367,0.0,0.0,0.0,0.0
210,7,226.95006119687943,0.2192136,235.42537468555963,59.401023818262416,0.0,8.0,0.0,0.0,0.0,0.0,226.95006119687943,0.0,0.0,0.0,0.0
210,8,153.56706483994418,0.23968896,159.3019344812699,43.45580903313376,0.0,8.0,0.0,0.0,0.0,0.0,153.56706483994418,0.0,0.0,0.0,0.0
210,9,96.73237305894834,0.24778656,100.34478533085928,28.185501565523527,0.0,7.0,0.0,0.0,0.0,0.0,96.73237305894834,0.0,0.0,0.0,0.0
210,10,39.0471555319745,0.2562312,40.50534806221421,11.719460961258113,0.0,1.0,0.0,0.0,0.0,0.0,39.0471555319745,0.0,0.0,0.0,0.0
210,11,0.0,0.2576193599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,12,0.0,0.27485568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,13,0.0,0.2105376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,14,0.0,0.22754256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,15,0.0,0.3106008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,16,0.0,0.3322329599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,17,0.0,0.3350092799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,18,10.280827387134877,0.33709152,10.664758700347384,3.9480032337148225,0.0,1.0,0.0,0.0,0.0,0.0,10.280827387134877,0.0,0.0,0.0,0.0
210,19,51.094207991133466,0.3220531199999999,53.00229044723389,18.823928819481306,0.0,4.0,0.0,0.0,0.0,0.0,51.09420799113346,0.0,0.0,0.0,0.0
210,20,43.22377275100225,0.31164192,44.83793853838409,15.457517020564524,0.0,4.0,0.0,0.0,0.0,0.0,43.223772751001846,0.0,0.0,0.0,0.0
210,21,73.46731042237377,0.30088368,76.21090292777362,25.453197815940612,0.0,4.0,0.0,0.0,0.0,0.0,73.46731042237363,0.0,0.0,0.0,0.0
210,22,185.8932059282816,0.2828376,192.8352758592133,60.92391425029779,0.0,8.0,0.0,0.0,0.0,0.0,185.8932059282816,0.0,0.0,0.0,0.0
210,23,87.92741397471593,0.28896864,91.21101034721569,29.376206055553684,0.0,6.0,0.0,0.0,0.0,0.0,87.92741397471593,0.0,0.0,0.0,0.0
211,0,140.80725018440177,0.28526688,146.06561222448315,46.50245323919856,0.0,10.0,0.0,0.0,0.0,0.0,140.80725018440177,0.0,0.0,0.0,0.0
211,1,241.87142678258152,0.2828376,250.90396969147463,79.26999801479724,0.0,12.0,0.0,0.0,0.0,0.0,241.87142678258152,0.0,0.0,0.0,0.0
211,2,87.139370372636,0.28815888,90.39353773095021,29.039726690682812,0.0,7.0,0.0,0.0,0.0,0.0,87.139370372636,0.0,0.0,0.0,0.0
211,3,121.48038850360955,0.28769616,126.01700052241655,40.42576986230922,0.0,8.0,0.0,0.0,0.0,0.0,121.48038850360936,0.0,0.0,0.0,0.0
211,4,97.27050017735995,0.28318464,100.90300848273856,31.914071712879906,0.0,7.0,0.0,0.0,0.0,0.0,97.27050017735982,0.0,0.0,0.0,0.0
211,5,118.48735199508153,0.30030528,122.91219086626714,40.97957341118124,0.0,8.0,0.0,0.0,0.0,0.0,118.48735199508144,0.0,0.0,0.0,0.0
211,6,48.48061186157728,0.30874992,50.29109114271502,17.19200548384984,0.0,6.0,0.0,0.0,0.0,0.0,48.48061186157728,0.0,0.0,0.0,0.0
211,7,29.018988763746947,0.3151123199999999,30.102685439571523,10.482125935143419,0.0,6.0,0.0,0.0,0.0,0.0,29.018988763746947,0.0,0.0,0.0,0.0
211,8,100.01700207229531,0.12273648,103.75207683848063,16.16835844719835,0.0,9.0,0.0,0.0,0.0,0.0,100.01700207229517,0.0,0.0,0.0,0.0
211,9,259.70164088994005,0.0006940799999999,269.4000424169503,9.104126585441785,0.0,7.0,0.0,0.0,0.0,0.0,259.70164088994005,0.0,0.0,0.0,0.0
211,10,113.06186006543658,-0.0017352,117.28408720480975,3.678591938361417,0.0,4.0,0.0,0.0,0.0,0.0,113.06186006543658,0.0,0.0,0.0,0.0
211,11,0.0,-0.008676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,13,0.0,0.00011568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,14,0.0,0.0005784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,15,0.0,0.03030816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,16,0.0,0.18878976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,17,0.0,0.31650048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,18,0.0,0.39007296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,19,0.0,0.38336352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,20,0.0,0.37434048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,21,0.0,0.36173136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,22,83.63678971300777,0.335472,86.76015530394997,31.977363960687455,0.0,4.0,0.0,0.0,0.0,0.0,83.6367897130077,0.0,0.0,0.0,0.0
211,23,0.0,0.34704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,0.0,0.34264416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1,0.0,0.3412559999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2,0.0,0.33975216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,3,300.4214812260568,0.32633328,311.6405406909303,112.01398172151453,0.0,16.0,0.0,0.0,0.0,0.0,300.4214812260567,0.0,0.0,0.0,0.0
212,4,0.0,0.36543312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,5,0.0,0.37549728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,6,0.0,0.38255376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,7,0.0,0.3956256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,8,0.0,0.41020128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,9,0.0,0.41077968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,10,0.0,0.41101104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,11,0.0,0.4071936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,12,0.0,0.40337616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,13,0.0,0.3787363199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,14,0.0,0.399096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,15,0.0,0.40187232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,16,0.0,0.40395456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,17,0.0,0.41806752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,18,0.0,0.4348411200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,19,0.0,0.40407024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,20,0.0,0.3805872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
