Date,Hour,Charging energy,Price,Energy Purchase from grid,Cost of energy supply from grid at DT,Cost of energy supply on route,EVs slow charging,EVs fast charging 50kW,EVs fast charging 150kW,EVs fast charging 350kW,EVs route charging,Slow Charging pertime,Fast Charging pertime 50kW,Fast Charging pertime 150kW,Fast Charging pertime 350kW,Route Charging pertime
178,15,660.5046496008133,0.8833324799999999,685.1707983410927,0.0,6098.020105235724,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,660.5046496008133
178,16,208.1774538482082,0.93446304,215.95171561017452,0.0,1921.9702689305532,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,208.1774538482082
178,17,194.4375313267434,1.0617110399999998,201.69868394890398,0.0,1795.1182871452454,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,194.4375313267434
178,18,117.78298033491778,1.2103598399999995,122.18151487024726,47.726155684648084,745.8179719717511,5.0,0.0,0.0,0.0,8.0,37.0,0.0,0.0,0.0,80.78298033491775
178,19,232.6844330611105,1.10809872,241.37389321692186,262.13871037655787,103.85581371462597,34.0,0.0,0.0,0.0,1.0,221.43533144078475,0.0,0.0,0.0,11.249101620325778
178,20,249.29595340276848,1.32465168,258.60576079125764,345.2620420567131,38.41441803712176,34.0,0.0,0.0,0.0,1.0,245.13511081987124,0.0,0.0,0.0,4.160842582897233
178,21,244.20000000000013,1.06032288,253.3195020746932,276.985339518677,0.0,33.0,0.0,0.0,0.0,0.0,244.20000000000013,0.0,0.0,0.0,0.0
178,22,236.8639004149359,0.913872,245.70944026446008,232.67996006611614,0.0,33.0,0.0,0.0,0.0,0.0,236.8639004149359,0.0,0.0,0.0,0.0
178,23,245.1351108198718,0.94637808,254.28953404551365,249.0710245709941,0.0,35.0,0.0,0.0,0.0,0.0,245.1351108198718,0.0,0.0,0.0,0.0
179,0,245.1351108198715,0.8851833599999999,254.28953404551365,233.50984773614852,0.0,34.0,0.0,0.0,0.0,0.0,245.1351108198715,0.0,0.0,0.0,0.0
179,1,245.13511081987147,0.86112192,254.28953404551365,227.39127537008446,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987147,0.0,0.0,0.0,0.0
179,2,245.1351108198719,0.85765152,254.28953404551362,226.50878897113304,0.0,35.0,0.0,0.0,0.0,0.0,245.1351108198719,0.0,0.0,0.0,0.0
179,3,245.1351108198719,0.8606592000000001,254.28953404551365,227.2736105168911,0.0,35.0,0.0,0.0,0.0,0.0,245.1351108198719,0.0,0.0,0.0,0.0
179,4,232.3488654971792,1.06564416,241.0257940842141,264.8256836593926,0.0,33.0,0.0,0.0,0.0,0.0,232.3488654971792,0.0,0.0,0.0,0.0
179,5,245.1351108198724,1.34223504,254.28953404551365,349.73330647806773,0.0,36.0,0.0,0.0,0.0,0.0,245.1351108198724,0.0,0.0,0.0,0.0
179,6,245.13511081987232,1.521192,254.2895340455137,395.2401884506693,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987232,0.0,0.0,0.0,0.0
179,7,245.13511081987153,1.47977856,254.28953404551362,384.7091840898474,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987153,0.0,0.0,0.0,0.0
179,8,238.11681813127848,1.3147031999999998,247.00914743908908,332.9197193476759,0.0,34.0,0.0,0.0,0.0,0.0,238.11681813127848,0.0,0.0,0.0,0.0
179,9,89.37983939697394,1.17866352,92.71767572300303,91.01839727883555,156.68746028206306,10.0,0.0,0.0,0.0,1.0,72.40829875518642,0.0,0.0,0.0,16.971540641787502
179,10,138.26116390217157,1.1487024,143.424443881921,18.143854273859212,1139.8385463997172,2.0,0.0,0.0,0.0,5.0,14.8,0.0,0.0,0.0,123.46116390217158
179,11,266.3518564995131,1.17045024,276.29860632729583,9.238871136929587,2390.738094238243,1.0,0.0,0.0,0.0,14.0,7.4,0.0,0.0,0.0,258.95185649951304
179,12,289.3532480020366,1.12695456,300.15897095646955,0.0,2671.414841512579,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,289.3532480020366
179,13,290.6896832687584,1.10578512,301.54531459414784,0.0,2683.753299887914,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,290.6896832687584
179,14,438.20607606694807,1.10347152,454.57061832670956,0.0,4045.6785031077147,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,438.20607606694807
179,15,651.008913837372,1.1290368000000002,675.3204500387677,0.0,6010.352005345033,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,651.008913837372
179,16,264.09963668074414,1.23870144,273.9622787144649,0.0,2438.264280558738,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,264.09963668074414
179,17,185.30021330686225,1.4913465599999995,192.2201382851268,0.0,1710.7592307376285,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,185.30021330686225
179,18,94.66657085199449,1.79512224,98.20183698339702,28.068142273859376,737.3573450028538,2.0,0.0,0.0,0.0,9.0,14.8,0.0,0.0,0.0,79.86657085199448
179,19,272.3618523000165,1.92456816,282.5330418049993,497.8145242221381,251.3672190594234,35.0,0.0,0.0,0.0,3.0,245.13511081987224,0.0,0.0,0.0,27.226741480144284
179,20,251.68553794571716,1.8231168,261.08458293124573,472.01650515945386,60.47593508301578,34.0,0.0,0.0,0.0,2.0,245.13511081987141,0.0,0.0,0.0,6.550427125845753
179,21,245.13511081987215,1.61952,254.28953404551368,420.2439697542968,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987215,0.0,0.0,0.0,0.0
179,22,245.1351108198718,1.23291744,254.28953404551365,321.93498491109415,0.0,35.0,0.0,0.0,0.0,0.0,245.1351108198718,0.0,0.0,0.0,0.0
179,23,245.13511081987195,1.1568,254.28953404551365,302.57911656075646,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987195,0.0,0.0,0.0,0.0
180,0,242.97835238215933,1.07455152,252.0522327615798,279.18603873775754,0.0,34.0,0.0,0.0,0.0,0.0,242.97835238215933,0.0,0.0,0.0,0.0
180,1,243.45061373103715,1.04158272,252.54213042639086,271.4026636412283,0.0,34.0,0.0,0.0,0.0,0.0,243.45061373103715,0.0,0.0,0.0,0.0
180,2,238.03485477178052,1.04042592,246.9241232072446,265.0794465362506,0.0,34.0,0.0,0.0,0.0,0.0,238.03485477178052,0.0,0.0,0.0,0.0
180,3,245.1351108198715,1.046904,254.2895340455136,274.6337139272908,0.0,34.0,0.0,0.0,0.0,0.0,245.1351108198715,0.0,0.0,0.0,0.0
180,4,245.13511081987178,1.2083932799999997,254.28953404551365,315.6987476918361,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987178,0.0,0.0,0.0,0.0
180,5,245.13511081987178,1.40909808,254.28953404551365,366.7358777645341,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987178,0.0,0.0,0.0,0.0
180,6,245.1351108198723,1.5102023999999998,254.28953404551365,392.44564818732294,0.0,36.0,0.0,0.0,0.0,0.0,245.1351108198723,0.0,0.0,0.0,0.0
180,7,245.13511081987215,1.50742608,254.2895340455137,391.73965906816164,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987215,0.0,0.0,0.0,0.0
180,8,245.13511081987122,1.3463995199999998,254.28953404551362,350.7922901568094,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987122,0.0,0.0,0.0,0.0
180,9,65.00829875518642,1.2256296,67.43599455932303,84.88368245725887,0.0,9.0,0.0,0.0,0.0,0.0,65.00829875518642,0.0,0.0,0.0,0.0
180,10,72.97649666096913,1.1406047999999998,75.70176002175242,18.019534273859165,537.1066600442172,2.0,0.0,0.0,0.0,3.0,14.8,0.0,0.0,0.0,58.176496660969136
180,11,59.19167045266627,1.15668432,61.402147772475395,0.0,546.479115175031,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,59.19167045266627
180,12,215.83862874257065,1.13644032,223.89899247154636,0.0,1992.7010329967625,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,215.83862874257065
180,13,296.39623199666914,1.1406047999999998,307.46497095090166,0.0,2736.438241463025,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,296.39623199666914
180,14,556.349289252238,1.1568,577.1258187263879,0.0,5136.419786664852,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,556.349289252238
180,15,413.08388462196916,1.16975616,428.5102537572294,0.0,3813.741258439342,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,413.08388462196916
180,16,222.07029783551693,1.2959630400000002,230.3633794974242,0.0,2050.2340775270754,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,222.07029783551693
180,17,176.94439954388525,1.51841568,183.55228168452834,0.0,1633.615306992302,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,176.94439954388525
180,18,74.80038733131371,1.92318,77.59376279181922,0.0,690.5844888471911,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,74.80038733131371
180,19,249.6012190904708,1.5055752,258.9224264423999,391.26899965538763,41.23274233228742,36.0,0.0,0.0,0.0,1.0,245.13511081987247,0.0,0.0,0.0,4.466108270598323
180,20,245.13511081987122,1.3112328,254.28953404551362,341.84976131410065,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987122,0.0,0.0,0.0,0.0
180,21,245.13511081987144,1.1568,254.28953404551365,302.5791165607564,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987144,0.0,0.0,0.0,0.0
180,22,245.13511081987176,1.11041232,254.28953404551362,290.7832150281042,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987176,0.0,0.0,0.0,0.0
180,23,245.13511081987144,0.9844368,254.28953404551365,258.7489587461629,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987144,0.0,0.0,0.0,0.0
181,0,245.13511081987195,0.8772014399999999,254.28953404551365,231.48012901855995,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987195,0.0,0.0,0.0,0.0
181,1,239.0321708283815,0.85279296,247.95868343193408,219.66485202321905,0.0,35.0,0.0,0.0,0.0,0.0,239.0321708283815,0.0,0.0,0.0,0.0
181,2,245.13511081987178,0.83092944,254.28953404551368,219.71364369920613,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987178,0.0,0.0,0.0,0.0
181,3,245.13511081987198,0.83312736,254.28953404551362,220.27255175187545,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987198,0.0,0.0,0.0,0.0
181,4,245.13511081987176,0.8843736,254.28953404551362,233.30393424305993,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987176,0.0,0.0,0.0,0.0
181,5,245.13511081987176,0.96234192,254.28953404551365,253.13046200617129,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987176,0.0,0.0,0.0,0.0
181,6,245.13511081987193,1.08114528,254.28953404551365,283.3409130636129,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987193,0.0,0.0,0.0,0.0
181,7,219.45837363846383,1.13458944,227.65391456272488,265.829072009556,0.0,31.0,0.0,0.0,0.0,0.0,219.45837363846383,0.0,0.0,0.0,0.0
181,8,245.1499138142734,0.9821232,254.30488984883505,253.89057527108818,37.57033341471215,34.0,0.0,0.0,0.0,1.0,241.08049792530906,0.0,0.0,0.0,4.069415888964327
181,9,115.21659751037286,0.98304864,119.51929202321017,121.4493660431478,0.0,16.0,0.0,0.0,0.0,0.0,115.21659751037286,0.0,0.0,0.0,0.0
181,10,46.605886011887335,0.97552944,48.34635478411549,0.0,430.2825575786279,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46.605886011887335
181,11,150.68052325836564,0.94151952,156.30759674104323,0.0,1391.1376109952846,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,150.68052325836564
181,12,167.9738742096538,0.92555568,174.24675747889398,0.0,1550.7961415621562,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,167.9738742096538
181,13,377.91760991281456,0.9156072,392.0307156771936,0.0,3489.0733695270233,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,377.91760991281456
181,14,388.27530282233874,0.8825227200000001,402.77521039661696,0.0,3584.6993725298908,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,388.27530282233874
181,15,645.8551484317237,0.80594256,669.9742203648589,0.0,5962.770561247243,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,645.8551484317237
181,16,368.5125443566255,0.7970352,382.2744236064581,0.0,3402.2423700974764,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,368.5125443566255
181,17,214.72172859121713,0.79981152,222.7403823560344,0.0,1982.389402968706,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,214.72172859121713
181,18,67.09433977590007,0.7896316800000001,69.59993752686754,12.631150273859127,482.8004398397412,2.0,0.0,0.0,0.0,5.0,14.8,0.0,0.0,0.0,52.294339775900056
181,19,255.61786881486955,0.7472928,265.16376433078113,198.4457214844736,96.78064953888119,34.0,0.0,0.0,0.0,1.0,245.13511081987164,0.0,0.0,0.0,10.482757994997916
181,20,265.66710228337854,0.69616224,275.5882803769526,185.44375520658753,189.5588423498076,34.0,0.0,0.0,0.0,2.0,245.13511081987136,0.0,0.0,0.0,20.53199146350725
181,21,245.13511081987198,0.65451744,254.28953404551365,174.853918419169,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987198,0.0,0.0,0.0,0.0
181,22,244.30488209468558,0.4621416,253.42830092810053,125.508237236914,0.0,35.0,0.0,0.0,0.0,0.0,244.30488209468558,0.0,0.0,0.0,0.0
181,23,244.74854771784084,0.25877616,253.8885349770171,74.10401065711741,0.0,34.0,0.0,0.0,0.0,0.0,244.74854771784084,0.0,0.0,0.0,0.0
182,0,242.90804270709563,0.23702832,251.97929741400353,68.06674428522511,0.0,34.0,0.0,0.0,0.0,0.0,242.90804270709563,0.0,0.0,0.0,0.0
182,1,245.13511081987178,0.23332656,254.28953404551362,67.74948579974904,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987178,0.0,0.0,0.0,0.0
182,2,235.95850622406178,0.2308972799999999,244.77023467226655,64.61867617844,0.0,34.0,0.0,0.0,0.0,0.0,235.95850622406178,0.0,0.0,0.0,0.0
182,3,245.1351108198719,0.22869936,254.28953404551365,66.57283726781365,0.0,35.0,0.0,0.0,0.0,0.0,245.1351108198719,0.0,0.0,0.0,0.0
182,4,245.13511081987247,0.2330952,254.2895340455137,67.69065337315237,0.0,37.0,0.0,0.0,0.0,0.0,245.13511081987247,0.0,0.0,0.0,0.0
182,5,245.13511081987141,0.32344128,254.28953404551362,90.664715959191,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987141,0.0,0.0,0.0,0.0
182,6,237.04394797530924,0.45508512,245.89621159264766,120.04287156390201,0.0,34.0,0.0,0.0,0.0,0.0,237.04394797530924,0.0,0.0,0.0,0.0
182,7,245.13511081987176,0.2922076799999999,254.28953404551362,82.72233836862706,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987176,0.0,0.0,0.0,0.0
182,8,231.60414937759015,0.34033056,240.25326698920455,89.71791203360819,0.0,33.0,0.0,0.0,0.0,0.0,231.60414937759015,0.0,0.0,0.0,0.0
182,9,96.74854771784075,0.34553616,100.36156402265772,38.00051721313325,0.0,14.0,0.0,0.0,0.0,0.0,96.74854771784075,0.0,0.0,0.0,0.0
182,10,71.15350830780073,0.28468848,73.81069326535362,2.4394551369295066,588.5956679869571,1.0,0.0,0.0,0.0,3.0,7.4,0.0,0.0,0.0,63.75350830780074
182,11,329.112344105392,0.19468944,341.402846582357,0.0,3038.4853345829765,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,329.112344105392
182,12,363.56814983650617,0.0512462399999999,377.14538364782794,0.0,3356.5939144656695,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,363.56814983650617
182,13,912.0748807427625,0.00080976,946.1357684053555,0.0,8420.608338807666,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,912.0748807427625
182,14,817.9374791877024,0.01145232,848.4828622279067,0.0,7551.497473828371,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,817.9374791877024
182,15,612.093813630211,0.1465665599999999,634.9520888280199,0.0,5651.073590569376,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,612.093813630211
182,16,368.75646638479725,0.6061632,382.5274547560138,0.0,3404.4943473285234,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,368.75646638479725
182,17,165.01293581837035,0.64595712,171.17524462486554,0.0,1523.4596771613033,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,165.01293581837035
182,18,121.0477601537522,0.67314192,125.56821592712919,16.26407741078863,912.5986155273802,3.0,0.0,0.0,0.0,6.0,22.200000000000003,0.0,0.0,0.0,98.84776015375218
182,19,292.1116277583227,0.6463041599999999,303.0203607451517,172.7653672749836,433.70435762678017,34.0,0.0,0.0,0.0,5.0,245.13511081987153,0.0,0.0,0.0,46.97651693845124
182,20,245.1351108198716,0.64283376,254.28953404551362,171.88288087603198,0.0,34.0,0.0,0.0,0.0,0.0,245.1351108198716,0.0,0.0,0.0,0.0
182,21,245.13511081987156,0.63762816,254.28953404551362,170.55915127760468,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987156,0.0,0.0,0.0,0.0
182,22,245.13511081987218,0.5244931199999999,254.28953404551368,141.79009467178412,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987218,0.0,0.0,0.0,0.0
182,23,239.00414937759015,0.1902936,247.92961553692277,55.3858893614091,0.0,34.0,0.0,0.0,0.0,0.0,239.00414937759015,0.0,0.0,0.0,0.0
183,0,243.843153526967,0.03667056,252.94932938482415,17.648416362803637,0.0,35.0,0.0,0.0,0.0,0.0,243.843153526967,0.0,0.0,0.0,0.0
183,1,239.2058091286247,0.00011568,248.13880615002884,8.242099180661384,0.0,35.0,0.0,0.0,0.0,0.0,239.2058091286247,0.0,0.0,0.0,0.0
183,2,243.77925311203094,0.0,252.8830426473388,8.370428711626912,0.0,34.0,0.0,0.0,0.0,0.0,243.77925311203094,0.0,0.0,0.0,0.0
183,3,241.1443983402449,-0.0003470399999999,250.14979080938593,8.193146092388204,0.0,35.0,0.0,0.0,0.0,0.0,241.1443983402449,0.0,0.0,0.0,0.0
183,4,243.3697712748138,-0.0005784,252.45826895727959,8.210346839721062,0.0,34.0,0.0,0.0,0.0,0.0,243.3697712748138,0.0,0.0,0.0,0.0
183,5,239.00414937759018,-0.0005784,247.92961553692285,8.06306778464559,0.0,34.0,0.0,0.0,0.0,0.0,239.00414937759018,0.0,0.0,0.0,0.0
183,6,243.94123772784164,-0.005784,253.0510764811669,6.912343205159557,0.0,35.0,0.0,0.0,0.0,0.0,243.94123772784164,0.0,0.0,0.0,0.0
183,7,202.00414937759024,-0.0341256,209.547872798333,-0.21491229834197065,0.0,29.0,0.0,0.0,0.0,0.0,202.00414937759024,0.0,0.0,0.0,0.0
183,8,239.00414937759018,-0.05818704,247.92961553692268,-6.219820182159397,0.0,34.0,0.0,0.0,0.0,0.0,239.00414937759018,0.0,0.0,0.0,0.0
183,9,124.75684647302718,-0.04904832,129.4158158433909,-2.063964844131468,0.0,18.0,0.0,0.0,0.0,0.0,124.75684647302718,0.0,0.0,0.0,0.0
183,10,147.8198801979711,-0.03551376,153.34012468669232,-0.03705772614107954,1228.0881055621812,2.0,0.0,0.0,0.0,7.0,14.8,0.0,0.0,0.0,133.01988019797108
183,11,236.46321441612042,-0.02892,245.29379088809176,0.0,2183.1147389040166,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,236.46321441612042
183,12,347.73888937856304,-0.04870128,360.7249889819119,0.0,3210.4524019390165,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,347.73888937856304
183,13,520.5766267830334,-0.07658016,540.0172477002423,0.0,4806.153504532156,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,520.5766267830334
183,14,762.0616209074748,-0.0704491199999999,790.5203536384594,0.0,7035.631147382288,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,762.0616209074748
183,15,864.4930818513665,-0.04962672,896.7770558624138,0.0,7981.315797175483,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,864.4930818513665
183,16,559.2258512013299,-0.01237776,580.109804150757,0.0,5162.977256941739,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,559.2258512013299
183,17,226.70023677124863,0.0,235.1662207170629,0.0,2092.9793643818603,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,226.70023677124863
183,18,109.05696169600189,0.0574929599999999,113.12962831535506,2.0862694107884145,801.89518578259,3.0,0.0,0.0,0.0,6.0,22.200000000000003,0.0,0.0,0.0,86.85696169600189
183,19,251.2603295426248,0.32934096,260.64349537617056,92.16494283740863,56.55025584284658,34.0,0.0,0.0,0.0,1.0,245.13511081987153,0.0,0.0,0.0,6.125218722753269
183,20,259.9569169154412,0.32714304,269.6648515720382,91.60603478473926,136.84032598606862,34.0,0.0,0.0,0.0,2.0,245.13511081987147,0.0,0.0,0.0,14.821806095569677
183,21,245.13511081987158,0.24674544,254.28953404551362,71.16176654236166,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987158,0.0,0.0,0.0,0.0
183,22,245.13511081987232,0.19468944,254.28953404551365,57.92447055808845,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987232,0.0,0.0,0.0,0.0
183,23,245.13511081987204,0.248712,254.28953404551365,71.66184216843426,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987204,0.0,0.0,0.0,0.0
184,0,245.13511081987136,0.23101296,254.28953404551362,67.16116153378137,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987136,0.0,0.0,0.0,0.0
184,1,245.1351108198733,0.20521632,254.28953404551368,60.60134596824156,0.0,39.0,0.0,0.0,0.0,0.0,245.1351108198733,0.0,0.0,0.0,0.0
184,2,245.13511081987187,0.11487024,254.28953404551365,37.627283382202805,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987187,0.0,0.0,0.0,0.0
184,3,238.38174273858647,0.11463888,247.28396549646249,36.533456104405985,0.0,34.0,0.0,0.0,0.0,0.0,238.38174273858647,0.0,0.0,0.0,0.0
184,4,245.1351108198719,0.20787696,254.28953404551368,61.277918874104344,0.0,35.0,0.0,0.0,0.0,0.0,245.1351108198719,0.0,0.0,0.0,0.0
184,5,243.9805242293836,0.46202592,253.0918301134723,125.31232522941654,0.0,34.0,0.0,0.0,0.0,0.0,243.9805242293836,0.0,0.0,0.0,0.0
184,6,241.70290456431243,0.6397103999999999,250.7291541123609,168.69318246999921,0.0,34.0,0.0,0.0,0.0,0.0,241.70290456431243,0.0,0.0,0.0,0.0
184,7,237.58123064239584,0.66701088,246.45355875767584,172.54481790096804,0.0,33.0,0.0,0.0,0.0,0.0,237.58123064239584,0.0,0.0,0.0,0.0
184,8,245.13511081987147,0.48192288,254.28953404551365,130.96492817797844,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987147,0.0,0.0,0.0,0.0
184,9,107.28725538931992,0.24362208,111.29383339141205,23.366366506224438,239.00059436197827,11.0,0.0,0.0,0.0,1.0,81.4,0.0,0.0,0.0,25.88725538931989
184,10,137.29747134970512,0.2007048,142.42476281089745,0.0,1267.5803890169873,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,137.29747134970512
184,11,230.43753985230737,0.190872,239.04309113309895,0.0,2127.4835110845806,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,230.43753985230737
184,12,378.4118222484135,0.17051232,392.5433840751178,0.0,3493.636118268548,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,378.4118222484135
184,13,236.3129156498105,0.12828912,245.1378793047827,0.0,2181.727125812566,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,236.3129156498105
184,14,666.2814542048056,0.11556432,691.1633342373503,0.0,6151.353674712419,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,666.2814542048056
184,15,688.0653127320795,0.19792848,713.7606978548541,0.0,6352.470210908203,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,688.0653127320795
184,16,295.5329179603418,0.25403328,306.56941697130895,0.0,2728.46781104465,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,295.5329179603418
184,17,415.338506371569,0.60732,430.84907299955285,0.0,3834.5567496960207,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,415.338506371569
184,18,98.23362319363991,0.6547487999999999,101.9020987485896,21.120668547718157,633.6506705636881,4.0,0.0,0.0,0.0,5.0,29.6,0.0,0.0,0.0,68.63362319363992
184,19,222.00251243382286,0.62328384,230.2930626906913,145.0365198016585,83.03786487537693,29.0,0.0,0.0,0.0,2.0,213.00829875518653,0.0,0.0,0.0,8.994213678636331
184,20,248.80566478700604,0.59193456,258.0971626421262,158.93974702474253,33.88789450985216,34.0,0.0,0.0,0.0,1.0,245.1351108198715,0.0,0.0,0.0,3.6705539671345484
184,21,245.13511081987153,0.52484016,254.28953404551362,141.8783433116793,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987153,0.0,0.0,0.0,0.0
184,22,245.13511081987187,0.4274376,254.28953404551365,117.1098917144391,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987187,0.0,0.0,0.0,0.0
184,23,245.13511081987167,0.2625936,254.28953404551365,75.1917877642404,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987167,0.0,0.0,0.0,0.0
185,0,245.13511081987133,0.24905904,254.28953404551365,71.75009080832942,0.0,34.0,0.0,0.0,0.0,0.0,245.13511081987133,0.0,0.0,0.0,0.0
185,1,245.13511081987207,0.23136,254.28953404551362,67.2494101736765,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987207,0.0,0.0,0.0,0.0
185,2,245.13511081987184,0.2290464,254.28953404551362,66.66108590770884,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987184,0.0,0.0,0.0,0.0
185,3,245.13511081987215,0.25067856,254.28953404551368,72.16191779450683,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987215,0.0,0.0,0.0,0.0
185,4,245.13511081987158,0.2886216,254.28953404551365,81.81043575637715,0.0,35.0,0.0,0.0,0.0,0.0,245.13511081987158,0.0,0.0,0.0,0.0
185,5,241.8141959191258,0.54358032,250.84460157586037,144.65714510703958,0.0,34.0,0.0,0.0,0.0,0.0,241.8141959191258,0.0,0.0,0.0,0.0
185,6,245.13511081987278,0.7339896,254.28953404551365,195.06285695515948,0.0,37.0,0.0,0.0,0.0,0.0,245.13511081987278,0.0,0.0,0.0,0.0
185,7,233.68049792530869,0.75087888,242.40715552418249,190.04209029183426,0.0,33.0,0.0,0.0,0.0,0.0,233.68049792530869,0.0,0.0,0.0,0.0
185,8,245.13511081987232,0.71710032,254.28953404551368,190.7680898135951,0.0,36.0,0.0,0.0,0.0,0.0,245.13511081987232,0.0,0.0,0.0,0.0
185,9,102.00829875518644,0.4297512,105.81773729791288,48.97786668962373,0.0,14.0,0.0,0.0,0.0,0.0,102.00829875518644,0.0,0.0,0.0,0.0
185,10,83.96440483925807,0.2726577599999999,87.10000501997726,0.0,775.1900446777978,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,83.96440483925807
185,11,255.34476874767623,0.27982992,264.8804655058882,0.0,2357.436143002405,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,255.34476874767623
